fahrt_id,fzg_id,linie,tst_iso,gap_sec
-1,309237,477,2025-08-01T21:47:32.852901+0000,35
-1,26096,83,2025-08-01T22:05:42.864882+0000,34
-1,26096,83,2025-08-01T22:08:52.862676+0000,34
-1,26096,83,2025-08-01T22:11:27.872010+0000,85
-1,26096,83,2025-08-01T22:12:57.876059+0000,39
-1,26096,83,2025-08-01T22:13:52.860946+0000,39
-1,26096,83,2025-08-01T22:14:57.870822+0000,39
-1,22061,86,2025-08-01T22:16:07.885621+0000,69
-1,26096,83,2025-08-01T22:16:57.882722+0000,35
-1,26096,83,2025-08-01T22:40:17.545773+0000,119
-1,26096,83,2025-08-01T22:44:17.554976+0000,240
-1,22061,86,2025-08-01T22:45:52.568554+0000,95
-1,26096,83,2025-08-01T22:47:17.563942+0000,40
-1,22061,86,2025-08-01T22:49:02.585676+0000,40
-1,22061,86,2025-08-01T22:49:37.578101+0000,34
-1,26096,83,2025-08-01T22:50:17.576177+0000,39
-1,22061,86,2025-08-01T22:51:17.581100+0000,59
-1,22061,86,2025-08-01T22:52:47.575144+0000,35
-1,22061,86,2025-08-01T22:53:42.575687+0000,55
-1,22061,86,2025-08-01T22:54:37.571854+0000,54
-1,26096,83,2025-08-01T22:55:22.588416+0000,35
-1,2101,60,2025-08-01T23:51:18.719895+0000,33
-1,12236,477,2025-08-02T00:02:17.656327+0000,39
-1,12236,477,2025-08-02T00:03:22.668166+0000,50
-1,12236,477,2025-08-02T00:04:32.679804+0000,35
-1,12236,477,2025-08-02T00:05:27.669457+0000,54
-1,12236,477,2025-08-02T00:06:42.680490+0000,55
-1,12236,477,2025-08-02T00:07:47.670741+0000,64
-1,12236,477,2025-08-02T00:08:42.688572+0000,55
-1,12236,477,2025-08-02T00:09:47.693866+0000,65
-1,12236,477,2025-08-02T00:10:42.679968+0000,54
-1,12236,477,2025-08-02T00:11:22.700505+0000,35
-1,12236,477,2025-08-02T00:12:22.693560+0000,59
-1,12236,477,2025-08-02T00:13:17.689751+0000,54
-1,12236,477,2025-08-02T00:14:47.712684+0000,54
-1,12236,477,2025-08-02T00:16:17.721368+0000,60
-1,12236,477,2025-08-02T00:17:37.718145+0000,59
-1,12236,477,2025-08-02T00:18:37.733966+0000,49
-1,12236,477,2025-08-02T00:19:57.726805+0000,64
-1,12236,477,2025-08-02T00:21:18.697473+0000,60
-1,12236,477,2025-08-02T00:22:23.687531+0000,54
-1,12236,477,2025-08-02T00:23:23.679932+0000,59
-1,12236,477,2025-08-02T00:24:08.701668+0000,45
-1,12236,477,2025-08-02T00:25:03.706608+0000,55
-1,12236,477,2025-08-02T00:26:13.705681+0000,65
-1,12236,477,2025-08-02T00:27:03.711103+0000,50
-1,12236,477,2025-08-02T00:28:33.707540+0000,65
-1,12236,477,2025-08-02T00:29:08.715949+0000,35
-1,12236,477,2025-08-02T00:29:58.709038+0000,49
-1,12236,477,2025-08-02T00:32:03.714588+0000,65
-1,12236,477,2025-08-02T00:32:58.718414+0000,55
-1,12236,477,2025-08-02T00:34:08.706514+0000,54
-1,12236,477,2025-08-02T00:35:13.720548+0000,65
-1,12236,477,2025-08-02T00:36:08.715661+0000,54
-1,12236,477,2025-08-02T00:37:13.720201+0000,65
-1,12236,477,2025-08-02T00:38:13.724952+0000,60
-1,12236,477,2025-08-02T00:39:08.725249+0000,55
-1,12236,477,2025-08-02T00:39:53.714267+0000,44
-1,12236,477,2025-08-02T00:40:53.709627+0000,59
-1,12236,477,2025-08-02T00:41:53.720208+0000,60
-1,12236,477,2025-08-02T00:43:08.705839+0000,54
-1,12236,477,2025-08-02T00:44:03.729162+0000,55
-1,12236,477,2025-08-02T00:45:08.724084+0000,54
-1,12236,477,2025-08-02T00:45:43.732227+0000,35
-1,12236,477,2025-08-02T00:46:53.729836+0000,55
-1,12236,477,2025-08-02T00:47:43.734872+0000,50
-1,12236,477,2025-08-02T00:48:18.730880+0000,34
-1,12236,477,2025-08-02T00:49:13.735363+0000,55
-1,12236,477,2025-08-02T00:50:23.738848+0000,65
-1,12236,477,2025-08-02T00:51:18.733422+0000,54
-1,12236,477,2025-08-02T00:52:23.731105+0000,64
-1,12236,477,2025-08-02T00:53:18.743677+0000,55
-1,12236,477,2025-08-02T00:54:18.746368+0000,60
-1,12236,477,2025-08-02T00:55:43.754232+0000,55
-1,12236,477,2025-08-02T00:56:38.739078+0000,54
-1,12236,477,2025-08-02T00:57:43.741388+0000,54
-1,12236,477,2025-08-02T00:58:18.762143+0000,35
-1,12236,477,2025-08-02T00:58:53.745746+0000,34
-1,12236,477,2025-08-02T01:00:23.741012+0000,54
-1,12236,477,2025-08-02T01:01:43.752519+0000,60
-1,12236,477,2025-08-02T01:03:03.753104+0000,34
-1,12236,477,2025-08-02T01:03:38.751919+0000,34
-1,12236,477,2025-08-02T01:04:38.750534+0000,59
-1,12236,477,2025-08-02T01:05:23.756325+0000,39
-1,12236,477,2025-08-02T01:06:23.764553+0000,60
-1,12236,477,2025-08-02T01:07:33.750002+0000,59
-1,12236,477,2025-08-02T01:08:28.770994+0000,55
-1,12236,477,2025-08-02T01:09:23.750043+0000,39
-1,12236,477,2025-08-02T01:10:48.766392+0000,65
-1,12236,477,2025-08-02T01:11:43.749858+0000,54
-1,12236,477,2025-08-02T01:12:53.762698+0000,65
-1,12236,477,2025-08-02T01:14:18.775036+0000,55
-1,12236,477,2025-08-02T01:14:58.763442+0000,39
-1,12236,477,2025-08-02T01:15:48.768667+0000,50
-1,12236,477,2025-08-02T01:17:03.772278+0000,55
-1,12236,477,2025-08-02T01:18:08.770849+0000,54
-1,12236,477,2025-08-02T01:18:43.776905+0000,35
-1,12236,477,2025-08-02T01:19:33.768250+0000,49
-1,12236,477,2025-08-02T01:20:08.761323+0000,34
-1,12236,477,2025-08-02T01:21:03.775335+0000,55
-1,12236,477,2025-08-02T01:22:13.777531+0000,54
-1,12236,477,2025-08-02T01:22:53.777082+0000,39
-1,12236,477,2025-08-02T01:23:53.769980+0000,59
-1,12236,477,2025-08-02T01:24:48.778882+0000,50
-1,12236,477,2025-08-02T01:25:43.775865+0000,54
-1,12236,477,2025-08-02T01:26:53.777468+0000,49
-1,12236,477,2025-08-02T01:27:58.774029+0000,59
-1,12236,477,2025-08-02T01:28:53.781510+0000,55
-1,12236,477,2025-08-02T01:30:08.777189+0000,54
-1,12236,477,2025-08-02T01:31:33.790050+0000,65
-1,12236,477,2025-08-02T01:32:28.790731+0000,35
-1,12236,477,2025-08-02T01:33:38.776745+0000,54
-1,26304,162,2025-08-02T02:08:48.846234+0000,2100
-1,26304,162,2025-08-02T02:09:58.864055+0000,65
-1,26304,162,2025-08-02T02:10:53.851138+0000,54
-1,26304,162,2025-08-02T02:11:43.854620+0000,50
-1,26304,162,2025-08-02T02:12:53.848565+0000,69
-1,26304,162,2025-08-02T02:13:53.850075+0000,60
-1,26304,162,2025-08-02T02:14:58.851222+0000,44
-1,26304,162,2025-08-02T02:15:48.866707+0000,50
-1,26304,162,2025-08-02T02:16:48.859037+0000,49
-1,26304,162,2025-08-02T02:17:23.881957+0000,35
-1,26304,162,2025-08-02T02:19:43.875940+0000,54
-1,26304,162,2025-08-02T02:20:53.876105+0000,60
-1,26304,162,2025-08-02T02:21:43.886589+0000,50
-1,26304,162,2025-08-02T02:22:38.871438+0000,54
-1,26304,162,2025-08-02T02:23:43.872647+0000,65
-1,26304,162,2025-08-02T02:24:18.892036+0000,35
-1,26304,162,2025-08-02T02:24:58.874031+0000,39
-1,26304,162,2025-08-02T02:26:23.875612+0000,55
-1,26304,162,2025-08-02T02:26:58.869535+0000,34
-1,26304,162,2025-08-02T02:27:33.873839+0000,35
-1,26304,162,2025-08-02T02:28:28.883139+0000,55
-1,26304,162,2025-08-02T02:29:33.886810+0000,65
-1,26304,162,2025-08-02T02:30:28.892472+0000,55
-1,26304,162,2025-08-02T02:31:53.901313+0000,65
-1,26304,162,2025-08-02T02:32:43.900356+0000,49
